partition_index	depth	partition_seed_sha256	assignment_sha256
746	4	c4ced22a4ad594303d408b95fd2e0138f54254b5bb07a42ef2d4d802af8bb221	21537bc9cc5ab7067eacc842c8efc4d25b5050930884047708672152937e9233
746	6	c4ced22a4ad594303d408b95fd2e0138f54254b5bb07a42ef2d4d802af8bb221	064f0990e5eccc9fabff4acfef59ebc1c7087479f8c746637066fd5c976eec47
746	8	c4ced22a4ad594303d408b95fd2e0138f54254b5bb07a42ef2d4d802af8bb221	8d2f457a9fd3f6189b3d074513947426d6e33e31448b85f2c44059adbf0c8264
747	4	a4bda6c22c26b9c1f5adbff71e29f50437cdee358e15b9ea363814d1cd51c3e0	3ae519b650156731f50155678ce798d5dfbfd8ca93d0ac9b24c629b4efeb0395
747	6	a4bda6c22c26b9c1f5adbff71e29f50437cdee358e15b9ea363814d1cd51c3e0	ed68cbf63f2d9174d55786911343dba5578c28c071ba5a2b590cf57aa0342f03
747	8	a4bda6c22c26b9c1f5adbff71e29f50437cdee358e15b9ea363814d1cd51c3e0	03ee4bec434aaf6db1ebae65442a8c0ecd4d88da0a1224b48102372a890d20fe
748	4	1a9d108f958f433dea96c580fead7b6e7097b80eb44a1e7cf91395614dd41328	5100e6df2b5de9d141eb79d1921e4cd01c5d033496fbf537e6561562486528b4
748	6	1a9d108f958f433dea96c580fead7b6e7097b80eb44a1e7cf91395614dd41328	d8760905293eb457c7a1963d070356ba88cd0f9369cc1305f3d4c6a5ea03598e
748	8	1a9d108f958f433dea96c580fead7b6e7097b80eb44a1e7cf91395614dd41328	26e53435978ca0a64555152a0362a5a36bc3b470ee70f22eae44e940e522f6a6
749	4	1a540288d16d3c1f9a0c3811af85b7f08ef5bb82a4ac6fc1de48101514142de9	9642182884d8aaac4dc73f6392e58617c68e41bfbe7ee123ae10a6ee73257f2e
749	6	1a540288d16d3c1f9a0c3811af85b7f08ef5bb82a4ac6fc1de48101514142de9	1dc09b6e2fbbcff0577fcc2bcc38127856539fa76557946a5f157dd8651faab0
749	8	1a540288d16d3c1f9a0c3811af85b7f08ef5bb82a4ac6fc1de48101514142de9	09f0e0f45c9ceeb6a4f31f97c5ed06ed7b40d4ab07c200af54fb4d29f84bfc51
750	4	6ad65c08984db623e6d0145d2eccd7342c74d984402c9b25cc9776fade7d599c	7649130e86489bdf720669fb00ec83dd286f371e8d4ccf837af9ead27bbc0dd6
750	6	6ad65c08984db623e6d0145d2eccd7342c74d984402c9b25cc9776fade7d599c	f5027deb0a8cd7a7865e2a251184326647e45d05ae132fea27f660d2de2456e5
750	8	6ad65c08984db623e6d0145d2eccd7342c74d984402c9b25cc9776fade7d599c	d563744294ecf7767bb49fa861281d4ee6bc1f1541f191858112b89732d41b36
751	4	c1e037d78514fa23a2f3845fc6c754f5991d6a420eaff46635bc0dad8b65eb42	107a0c112833a5eeec3dce6c2c8bdde28f7d192b5b24db92e091b184ff6fb1e3
751	6	c1e037d78514fa23a2f3845fc6c754f5991d6a420eaff46635bc0dad8b65eb42	68c13b98cb03d58284c36229c161a57ba0462bf0b4b52249fe8f0446f7bad2e6
751	8	c1e037d78514fa23a2f3845fc6c754f5991d6a420eaff46635bc0dad8b65eb42	b6effcd1c89f0decb2f74010199ed81d3b059a1823e92573bd0e140f7bf64743
752	4	dd06f6cb0059170cbb11aa9e8a055f6ec44621af1e45bc9f1b84a6933f2dd302	58d4655ca01ffba6f3dc3aa396bdbe914da9d3ec4e64d695a282b7fd06e424f8
752	6	dd06f6cb0059170cbb11aa9e8a055f6ec44621af1e45bc9f1b84a6933f2dd302	db38cb7c2700de977f8a7e8f981fd3d502adfe8bb7eec2d8a330cf443cdc6c61
752	8	dd06f6cb0059170cbb11aa9e8a055f6ec44621af1e45bc9f1b84a6933f2dd302	ae6b116352237e7af4bb563dddbcb675069c6bc8029e67b2ce0aa5b50d119897
753	4	7c0c5ef3f6b68d7c1a8ef3e7fbef4788c0d48de8c8a481dbfb2f1acc5c0487aa	0e8d06c213ce0e97fbb2efb5cab380f9f19e8d33e793f77a52cc2714be4eabe4
753	6	7c0c5ef3f6b68d7c1a8ef3e7fbef4788c0d48de8c8a481dbfb2f1acc5c0487aa	51a7cb35ed4f04b170db47f0f5df209b97b92bb1b179effd6844d8121811453f
753	8	7c0c5ef3f6b68d7c1a8ef3e7fbef4788c0d48de8c8a481dbfb2f1acc5c0487aa	af46d7e6d94daf8c5f2b95b2fd8111ab90f76dad974110e731a4201eeb65bb44
754	4	202c37e460ac1f120cc5376e59b1a071f8d97f557dcc3a90f1efd80b19bd7996	352228fa3e42cd543274291e9f69cb98b3a3104e59c5458cbed27b46690b27c7
754	6	202c37e460ac1f120cc5376e59b1a071f8d97f557dcc3a90f1efd80b19bd7996	86bc04e909f0033007cd8c464775c2127a9a04a6ffe5fa25c7af045ede78c64b
754	8	202c37e460ac1f120cc5376e59b1a071f8d97f557dcc3a90f1efd80b19bd7996	9bf348973b95bee2835e998d07cd6449345b889f0a3057d530292c2102a78289
755	4	5e8a6d545c619b9b43c9cfe04c90eea8a241bbb2c8e10e832366625d99d148a9	eef45effadf69bb16568b0ffecf7673993d3984653429a842f5d326b9ab65972
755	6	5e8a6d545c619b9b43c9cfe04c90eea8a241bbb2c8e10e832366625d99d148a9	6d26c5eddf75b1844e888c039562b5dfc56b915282ab78fa7c829eb09ad7bcef
755	8	5e8a6d545c619b9b43c9cfe04c90eea8a241bbb2c8e10e832366625d99d148a9	299f572b922cf0046ea348a949203ae7becdac351b71fc90999f7b9f5b3692a4
756	4	a8800dcf01f554d2b0059faff059669b3e41dd655e98222d519acc732bc209aa	94dc57f4ca6c1af3d07a3982c19ea93d1dbfb6ce4caa2f99ec161ce77a3b9155
756	6	a8800dcf01f554d2b0059faff059669b3e41dd655e98222d519acc732bc209aa	98da5d90eb12ac7a79fc63435d9d5c5cb6535ac9cc7374cae370dba9427d9fa1
756	8	a8800dcf01f554d2b0059faff059669b3e41dd655e98222d519acc732bc209aa	38dd97e5ecc29d3cd0612c232e67986d899dc4f402a90d414b93e760c56c4477
757	4	45fd399033ee2f73e38efe0d393693ce691f57dc35649888e9cf1fda7570e4c0	39ff7ac2ff0b5581e4b2b8f187d0a4a4cee743404f94b79a1ebde3ec38911cea
757	6	45fd399033ee2f73e38efe0d393693ce691f57dc35649888e9cf1fda7570e4c0	319b270539c5800bd80960580ef555e97ac8f9e0348991fba7a3a13cc2a78784
757	8	45fd399033ee2f73e38efe0d393693ce691f57dc35649888e9cf1fda7570e4c0	90382df96224b7d74ab5ba532653b7a7758bd03eb3a40df4882b7f43cbf9f849
758	4	76f38abf8e32899f0ea7039062b6adace57ad506ca3bedbc37131c4f04380805	c08edde4e0c646eb3b515c41ed355c5525116eea37087627d4513e55d9e56971
758	6	76f38abf8e32899f0ea7039062b6adace57ad506ca3bedbc37131c4f04380805	e0afcfee16737b55c4aaa9ebf65b6144ff3bc210a0d527c1f2172f18ad84ce58
758	8	76f38abf8e32899f0ea7039062b6adace57ad506ca3bedbc37131c4f04380805	8efb447bc4d18ee4c6be2c02675a5ba4f1c1a99b76ff8a20d70e9cb7f7915796
759	4	aa60dcf90fe301b5e4d4cd2e305a546a1131f1902e0e6795c8e912c4c9ce2d40	ba4f018e50b7fe924e3226f5b11cf3397d019e608281c1e4362665645aa5720a
759	6	aa60dcf90fe301b5e4d4cd2e305a546a1131f1902e0e6795c8e912c4c9ce2d40	5dbefe91338fd1ba76d60c5a884087fdf9509f05de647c7d7b4b439a3758168d
759	8	aa60dcf90fe301b5e4d4cd2e305a546a1131f1902e0e6795c8e912c4c9ce2d40	557f0505b8e2b1ec36d9c556aca6b27e2205d293547d8ba66d06258dd11aa23b
760	4	228313a4c2ce3c2ba75266b770ab5aea273988de0def1556144fdba106c4e33d	4e9c6c8c0a4042a9bff1302d75bab17f544965ab9ba4d60bf5673c7b3cbeb192
760	6	228313a4c2ce3c2ba75266b770ab5aea273988de0def1556144fdba106c4e33d	5f5524df30a5c2ad94f71e3f54d21b8a7807e387a3269981be47b8ff4c3f59d9
760	8	228313a4c2ce3c2ba75266b770ab5aea273988de0def1556144fdba106c4e33d	a653391cfa09f48b0bd8851f53cb5584f348b6070aad6e65b812d3d4579c3a45
761	4	4e712bc22e1472a5f71e3844c44c0f3b2189b1b3d354e1815bc043f5f89d7f8b	4c612565127e3bf173a00259715b8641b6f6f99394199c56d7fc2eb0fa5c15c0
761	6	4e712bc22e1472a5f71e3844c44c0f3b2189b1b3d354e1815bc043f5f89d7f8b	2e5c3948873ee3cc2e66c6350ffe76e00cf78138203c4f77e443455f6ca14067
761	8	4e712bc22e1472a5f71e3844c44c0f3b2189b1b3d354e1815bc043f5f89d7f8b	bc8f9a56249da226efadc3d6e87ac325aefabc139ceb4fda3530f6a340bc155e
762	4	3ec9530dbd819c883d764d350ca06f3c55e0e4b4fbcbde2b800e75fddd4feb56	858e21e13dec0cfce693ec818d7ba20121a0985e1b7e7ab802cc3449f6d4e754
762	6	3ec9530dbd819c883d764d350ca06f3c55e0e4b4fbcbde2b800e75fddd4feb56	c820533809e60f81133fef541a01abd57c8dfcafc14513dfd28f5603213a7fbc
762	8	3ec9530dbd819c883d764d350ca06f3c55e0e4b4fbcbde2b800e75fddd4feb56	9b83efca9f968751c5653988dc7e28d2acd932081fd6c0c50af03bdf88015b62
763	4	1685d5ffc7e1efbb4650d1b9f1be352cef5cfa6b3fb0dc1bae456335357e8cfd	4d02fc3eaac3cdd7acc04589f71c40ada3a669a70f614e5a3fcdffff5cea36f5
763	6	1685d5ffc7e1efbb4650d1b9f1be352cef5cfa6b3fb0dc1bae456335357e8cfd	e19c420cdcb0a74093ea363a316bd2b2ee802d786ec3c4a0b6bd3c398ed36d16
763	8	1685d5ffc7e1efbb4650d1b9f1be352cef5cfa6b3fb0dc1bae456335357e8cfd	6d93f979599a5628a6b605caccd81b773882c0749ca445ac9f6fd674f61db090
764	4	818a1ee95a6c91952b96e3a2a4881dd838aa79f8e730062e643d7147120ef37a	93cefc20b49d6eef8f271fdc43bc5a749f7235df191176f38300e890350b98c5
764	6	818a1ee95a6c91952b96e3a2a4881dd838aa79f8e730062e643d7147120ef37a	650f829a330d9dbeaf831b7f8a9b6049aab827b6aec8450ee3320beefeb4143a
764	8	818a1ee95a6c91952b96e3a2a4881dd838aa79f8e730062e643d7147120ef37a	3efdb9d8e8185096594556975306feb2e2580763578ddcf41988eb6ee491e6e7
765	4	594d092b7e4780ada230cec091876841b554ef1224118f071237bdad4c243825	2d4cc4ce41e8cd8649576f9b316a08333377a932ef7a40ffc13677420bdf9470
765	6	594d092b7e4780ada230cec091876841b554ef1224118f071237bdad4c243825	ea47990c5ecd866515a1ff8bb97cc4703b3f99b1cbe6678dc2bf7169627cbfd8
765	8	594d092b7e4780ada230cec091876841b554ef1224118f071237bdad4c243825	50d20e2c68ffc3158ed362ac5def08476882c04ab0cb6cc52bfcbf9130580e2c
766	4	04f99e6a610414310a0a70c0f7e60e9b6cfa524b5e01e5100b005c80da39b08e	2e18240e9ad73bb4396f8bb68d583f13ae35e12753c786ad6e8ef558961f8c93
766	6	04f99e6a610414310a0a70c0f7e60e9b6cfa524b5e01e5100b005c80da39b08e	7efcbc0de4d98d9f02f5597c029c3db427b78ba299555e2940723108cd71b5ab
766	8	04f99e6a610414310a0a70c0f7e60e9b6cfa524b5e01e5100b005c80da39b08e	514f1435c51806e820614cec9c60693e7f6e1f2a43dbefcc1b7f3b6738ea78d1
767	4	a81e759d56b8ba6f27199d40a75a3e954f56b5e10fba754ec99b8c8f0a5bd0f2	462b3f2140d8bd723a4f8b6c1d9eb49526fd460a409bdb9b2486fd12ab666ae0
767	6	a81e759d56b8ba6f27199d40a75a3e954f56b5e10fba754ec99b8c8f0a5bd0f2	815068716da2f4fe274b554599cb1705734aee6dd420c927a525bc5e4b8c1978
767	8	a81e759d56b8ba6f27199d40a75a3e954f56b5e10fba754ec99b8c8f0a5bd0f2	f33862288ab9a0f019a77d682dc16b853f38a6b545a4775007161936c0084d99
768	4	245c95b971e2f16e8d5bd6c91579740761d373967af6814a2543c5024312bc69	f0ec9c1107c3303416036dddeca4e1feafa3aac6103ae26f5be3c656357fed45
768	6	245c95b971e2f16e8d5bd6c91579740761d373967af6814a2543c5024312bc69	6d30077c144f10670c2d60d9589dba0b9ecaaee6a7662c2e8f38d0979cbe496f
768	8	245c95b971e2f16e8d5bd6c91579740761d373967af6814a2543c5024312bc69	a66f0efb1149b6b1dacdea9a8e8ba909a7b68bbccb1811521170e26e1c959fdd
769	4	ee15262e0555edea3dc3d639c18bb0777479dfe10cca30e6f2989035077a1ca2	667de0240ed8d7977c22f8140c89a7a86280c45e8e87d468a72952425dbf7538
769	6	ee15262e0555edea3dc3d639c18bb0777479dfe10cca30e6f2989035077a1ca2	e3b1e8a7248699ab8871b58acf520b4fd9b41c5fa89238d60e5c06b77080b4cb
769	8	ee15262e0555edea3dc3d639c18bb0777479dfe10cca30e6f2989035077a1ca2	b436c7ab8a3f3e08e4ece3a56c30dca99cde3efcc7ff405d63b3eebf72d2b706
770	4	d212fa1a41f6bb8e88341221da61a1b1562a3013214c6f8c018b11d71ab94ab7	cb16a077b20037608e89e4b65fc3bfe245a77ab41390a0909289714709d10cfc
770	6	d212fa1a41f6bb8e88341221da61a1b1562a3013214c6f8c018b11d71ab94ab7	1a52a0c5d5b0c11516de4eb652fe89ebb896fbbf8034206920654a2074e4c3bf
770	8	d212fa1a41f6bb8e88341221da61a1b1562a3013214c6f8c018b11d71ab94ab7	a4578b16ba8386ff9826d5c20baebfdff01019bf09acce212b4abe34dc9eb1dd
771	4	8bdf70d866153673a63830ca5f7289c20c8e6133bab9f96f48c77c919c668698	c2ba2f4767b35ce4acee19f2bf13cacfc366f2cf175628d8821fac7e9175f3ff
771	6	8bdf70d866153673a63830ca5f7289c20c8e6133bab9f96f48c77c919c668698	b24a782f59cb623fe21313d67cba096d229f88b4d67b433c52ae0440948d996d
771	8	8bdf70d866153673a63830ca5f7289c20c8e6133bab9f96f48c77c919c668698	a7f6105e8dc7d055462e1c361f370a03d0ea2be0002e93a681b183c2cb9d7c99
772	4	3a499ef06c8e42d553a027a0294a999e04a3676b0a1a72ba52b283232beb1b25	d758e51a268ede4b05f781755b9ae5c310c587058d632ecc9c8fa76ef68bc8fd
772	6	3a499ef06c8e42d553a027a0294a999e04a3676b0a1a72ba52b283232beb1b25	8fcc0e3dd6cda3e72f1c7cc01c9edead9559568437029420d54635572cf22c1c
772	8	3a499ef06c8e42d553a027a0294a999e04a3676b0a1a72ba52b283232beb1b25	10d21ab307b4b3a91202dadabc2628c30cfac7ef167b9a912381314bcd77e647
773	4	2d5b0edae0d1f9f8b42ac368125e329d0def6344a52254d9cc00a59e5f6065c5	d7312d3704b66d46eaea0cd6b0ae9120e877603f52abeb8b8c41bf9967b84b72
773	6	2d5b0edae0d1f9f8b42ac368125e329d0def6344a52254d9cc00a59e5f6065c5	0f9a8d8cd81fde8971636d5af5c31c1456ec235959823feebfeb003532c3d166
773	8	2d5b0edae0d1f9f8b42ac368125e329d0def6344a52254d9cc00a59e5f6065c5	e27720e455f6195fe857dee05a7b865418cb5e5f15d258e563f2d801731781f4
774	4	0d02b7b1ccb5e2e808d3169c2e88a0f86a67d09e1431930508d3f3f8911a879b	6b448e09d5c4a0e6a17febe1d7d2432ba71b41a4bf35f6bf8423d47c7a93a5f5
774	6	0d02b7b1ccb5e2e808d3169c2e88a0f86a67d09e1431930508d3f3f8911a879b	273b026e0ff732ba162dbe543db7855f4bbabf75d0200abf331c899dbdaea5fe
774	8	0d02b7b1ccb5e2e808d3169c2e88a0f86a67d09e1431930508d3f3f8911a879b	3e7ea0805b1a8d864f1e7aacca7dd76eacf3132acf2e6fd68f93c0a62fa527e8
775	4	b4015a73d9669b00162175f82394e8680356777e40e04ef3a8a6ffe927394789	79d6459612b52cf8fe6f983ceed7294f298e31a1ce5ba81d3565404a0386dfc0
775	6	b4015a73d9669b00162175f82394e8680356777e40e04ef3a8a6ffe927394789	7e09217b74dcf1961a7e066c87a81611790847191008ed91634e2f4f1da4f752
775	8	b4015a73d9669b00162175f82394e8680356777e40e04ef3a8a6ffe927394789	c53d7d9e61b177ec4c54ee5531d64fca1d09ea3fec758f6dedee4d41f06bc489
776	4	77ce7dab1038aca64c7865dad6988e44dd55519a92ed223c3b6619c8d0edbe03	949104421c8961fccb600657ee1ac8838520970addbfc7723e0a77e95816830c
776	6	77ce7dab1038aca64c7865dad6988e44dd55519a92ed223c3b6619c8d0edbe03	2f1d95f0d4a8059a2db19f0d9b4bf4e19c562ba4b9d8eed24f547ec8496293da
776	8	77ce7dab1038aca64c7865dad6988e44dd55519a92ed223c3b6619c8d0edbe03	34a451d4e5db11d2d8f5e3e8220ff17893e87be248d460f4a7ab337fd9014273
777	4	2d9f21704c03a8be552a15142b4c2bd9201dff89c4dbdcc18defa180751ea43d	4e0c9205c523fcbb40d73f77d2e08376d01d09e339cf9b4806ca7630f1f6e659
777	6	2d9f21704c03a8be552a15142b4c2bd9201dff89c4dbdcc18defa180751ea43d	0a86f4006991ca3ed944124fbca3763397988047fe3b65daf233dbf49cd16877
777	8	2d9f21704c03a8be552a15142b4c2bd9201dff89c4dbdcc18defa180751ea43d	af47830f4608221b55546eae2fa7341b85a1d9ff3e51f685bfda8f94a0669941
778	4	3087b87ee58d8cafdb63ced53fdae1ba1246bb803eccc0fec8df8390a50ad480	621fc26b99d73dc99c4642006f10faba88b029f68b9ef314070e13d75174d118
778	6	3087b87ee58d8cafdb63ced53fdae1ba1246bb803eccc0fec8df8390a50ad480	b8cb7e40c22021ee350cd3f69e7f875a4d8b4a29224f0c1fc604d1279fc5db16
778	8	3087b87ee58d8cafdb63ced53fdae1ba1246bb803eccc0fec8df8390a50ad480	455bbb992c2dcd09342ccd14c2c59d1585eea559fd78c83aa497ce7a6df458fd
779	4	b297fe4f2ce11c7fb2dd522a4b240dd7261e40c17cd8efac284f1ebcf2cdca21	23af4e4185cd92249616c13bfa1269588f38e5b92a6c9086f593825f53ea5bcb
779	6	b297fe4f2ce11c7fb2dd522a4b240dd7261e40c17cd8efac284f1ebcf2cdca21	f6b2e3d450b56555e6236201e1c346b73e1d14a6d7ae7b48d030ede47b753632
779	8	b297fe4f2ce11c7fb2dd522a4b240dd7261e40c17cd8efac284f1ebcf2cdca21	89d7c0c5f26fc0403bffc34e8667c5ffcd3d83af587e8a88bc78cce17c95bb46
780	4	be2b87476c1cbbe066624590048a1d7d73944ba00b218a68980d8db48fa86df9	bbacb99e08541644c2f387d2bec75be120915febb8dd39c844fa2cd778e104ff
780	6	be2b87476c1cbbe066624590048a1d7d73944ba00b218a68980d8db48fa86df9	9525ce6c3124772c4b241c87bdd80e5408ac010ece09a850f7640118903584aa
780	8	be2b87476c1cbbe066624590048a1d7d73944ba00b218a68980d8db48fa86df9	39ca64c279ddb5f56b84dc99f085921b4ad174012bbc459dab00c922353375ad
781	4	3eb8bf0fb1b4cc49482d127647ba53612243542ca7f850d824aacbc1a55adac9	79dffbd4e71d4ec3d95c97dd6bdd3236f2ef81ad572dfe25221102e092c7a238
781	6	3eb8bf0fb1b4cc49482d127647ba53612243542ca7f850d824aacbc1a55adac9	f32b8f7ca1cbd81111f8ff54abb89ce90c21c3733ee8aa1ae6d4f962dd0e45b2
781	8	3eb8bf0fb1b4cc49482d127647ba53612243542ca7f850d824aacbc1a55adac9	dee532663c4b0c62804198e4f3bfc57a17263e1e603f7e03291c4a4b31829cab
782	4	662d6ea5525a371b260af4cbecaeb708756651894a9a824f15fd9ba6abe64ba4	60e097c4806943c6a2592812cd2af27aae52644639a6e605242fc5ae457868c5
782	6	662d6ea5525a371b260af4cbecaeb708756651894a9a824f15fd9ba6abe64ba4	be10591a249dd41bb1e9b2d7c3c3c36abfc6ad78b30631f28f616b84fd36eaab
782	8	662d6ea5525a371b260af4cbecaeb708756651894a9a824f15fd9ba6abe64ba4	23cdb0f3d940a6b4659510d5532e7cee01fc1e6624280e75a5669517bbbd3a3d
783	4	3293e28d7d76ca6097a44974be336f5b13efb51c114851da2bf146b1d99c4738	db3249f65efaad4e9469c75a605c9c63887252490880c8333e9b851111b9bb51
783	6	3293e28d7d76ca6097a44974be336f5b13efb51c114851da2bf146b1d99c4738	f2e42775d7d440f984b05311c3f09dc19dece49c00ca221327f69c92f31da451
783	8	3293e28d7d76ca6097a44974be336f5b13efb51c114851da2bf146b1d99c4738	9c06dc1841baa3bae26a00856a4159110f1d2120ec88d91c4271f43ca946b047
784	4	bed784ff191bfe5b9f2bf16477b178f447036f137e5a2cbc405bd5d84f83dacd	75a00600272aa21ed3181102374da4c2116b6e16c619302d21872307084bd4e0
784	6	bed784ff191bfe5b9f2bf16477b178f447036f137e5a2cbc405bd5d84f83dacd	d87366c19cc24ac0aa16be907d81def092929aa31ec5ccc5fdad940b90b81558
784	8	bed784ff191bfe5b9f2bf16477b178f447036f137e5a2cbc405bd5d84f83dacd	c03c5ac6dc5f173eac3fcef8ac304e58d167bc871bcc687fbe3bc72367bb4b16
785	4	46011c95fb5cbb00ee080e93b5af21439134f3de72120cdfbdf5a8720b059b46	22e5665182148dc5789329eaad6176ad15a20a296a6e08b71d89b797f0c9a0d7
785	6	46011c95fb5cbb00ee080e93b5af21439134f3de72120cdfbdf5a8720b059b46	2a7d8ecec35cfe2fab51cd7db0c8aeb59d2c2d71bb38ce0165e195008e67319b
785	8	46011c95fb5cbb00ee080e93b5af21439134f3de72120cdfbdf5a8720b059b46	473cf1d18f9aa4db891f3b6c15e38536a4c4b93629a35e63dcb1f20eea4db63f
786	4	42b285885d126714e250352008e7a2c56c1316dd85c87087d7c31f1da6cd1b44	566494e46164e53d626b1f4922422042fcd848ea8d052b3c4d1abacd3d91f3e1
786	6	42b285885d126714e250352008e7a2c56c1316dd85c87087d7c31f1da6cd1b44	65d179ac682f5435f8ccdda0faf2845642349968bb27549b6bfde9fc5c3f4175
786	8	42b285885d126714e250352008e7a2c56c1316dd85c87087d7c31f1da6cd1b44	36b588596da656d36f3aa4ad2d2e217a95698f58495745d42e1ea4b6db651960
787	4	21aca91aa509e3c198473ae36faa3b751390615ac197dfb4d367e79454d46767	7867890455ccb4af18b65725f6f04b7af8fc21d30e850dea8a4b50ff1aeb5abd
787	6	21aca91aa509e3c198473ae36faa3b751390615ac197dfb4d367e79454d46767	d5510bede311fbf4d5d1bf5ed7c851e67ef5aac1ab9d04c90abfd654ba676ba5
787	8	21aca91aa509e3c198473ae36faa3b751390615ac197dfb4d367e79454d46767	fc920bfe094c7b77e77f17f1c87eeffe7c3a71eb920f0e4645e502d9e516fc7b
788	4	96281972a56309cf6532234d6197c641ef6f2bc2003fb6f30e2b82a21c0b623d	03ad7177ce1cc7b93a1282cb5e9b44bb4ec37abf07397212959d4a882c63f35f
788	6	96281972a56309cf6532234d6197c641ef6f2bc2003fb6f30e2b82a21c0b623d	b3550d8a16b3ff278c67746cc83eb9cca17ef8ab5e5139e9fad0a8143fc7e7eb
788	8	96281972a56309cf6532234d6197c641ef6f2bc2003fb6f30e2b82a21c0b623d	36c648934f45dcc429ec801745526135d905dcea8e00ff2417515c7503650950
789	4	dbe0bcf8b3d9b0e8f9eb94d0f3f38b1d68fdc09ed0946f591d7bd839daf91523	055ccb797e1a2fda9089f99e7b8c332f3bb862575c3561f260e3a1b1fb01da25
789	6	dbe0bcf8b3d9b0e8f9eb94d0f3f38b1d68fdc09ed0946f591d7bd839daf91523	b24f7a4cfbc9dd9697466cf2c84b9be5ca7aed669eab7421b427e555f755943c
789	8	dbe0bcf8b3d9b0e8f9eb94d0f3f38b1d68fdc09ed0946f591d7bd839daf91523	47e87a10981d7b7e01aa54b3e0147d7b7389e6956579bb62f87957e48a6d8b8c
790	4	0ab8ba740f9ab6f41ef252a3a6018c29ea30e06e36abc3be66b56ec757130671	5da673003df3ebfaecaedfe2f2a8f57814e2a3a04135e1597e64e83d4d1a7890
790	6	0ab8ba740f9ab6f41ef252a3a6018c29ea30e06e36abc3be66b56ec757130671	b972e7a86987001fa839f7956231563c821f91228dfcc3369b6bf572d95702f8
790	8	0ab8ba740f9ab6f41ef252a3a6018c29ea30e06e36abc3be66b56ec757130671	c00b433d54bfae00d42846cec04c1bbbc3d67f49cf6c9f8b0cd2b186ead091b1
791	4	79e921384d6c0ba233ad484308e487a4293603664524fac632c2449ba2aa663d	9ed31ad4389758a1bbaab5bc938ec4cf04b6e67ec7a08efc3d48baef1d42d019
791	6	79e921384d6c0ba233ad484308e487a4293603664524fac632c2449ba2aa663d	d5a632e6c972cad611305091909d2ec254daded547eadfe6a5728c26d84ff42f
791	8	79e921384d6c0ba233ad484308e487a4293603664524fac632c2449ba2aa663d	cf8f57001975f97e8a3891dc3d8ce7e296936ff271b7adcffc9fd14290942b09
792	4	a2503f944994a5a8b407081b81bb904958e37f9d207417fe4271a0fd78d90c10	85bbf64fafe8595f5edde1b61a249aab60f7f961f580091b47748a82bddb7413
792	6	a2503f944994a5a8b407081b81bb904958e37f9d207417fe4271a0fd78d90c10	7c25b114d51c8f76f339affdc33b091b35bf6c274ba2cd32d925273f42427b58
792	8	a2503f944994a5a8b407081b81bb904958e37f9d207417fe4271a0fd78d90c10	08263e68a3f4f36d7116a0be344be23a8b118fa4ce83f53a592f3bf284252a96
793	4	a1362c59ddb177dfcad93656b2d232b8c7fe38854486e3e40b33c24fd574075f	2c5bfaa0ff17efe47074973042cdcee6dcc479b752ecda06dd48985f663e322d
793	6	a1362c59ddb177dfcad93656b2d232b8c7fe38854486e3e40b33c24fd574075f	d0e3b150fcfc70e05862277ae989c6d37fb25557021c54bbaa14b13f066a9cf8
793	8	a1362c59ddb177dfcad93656b2d232b8c7fe38854486e3e40b33c24fd574075f	f4aec41124067aa35fff828829cb3d2246613d53be351bc6d5434ea2714e26c5
794	4	8570525348e0aeaa7d361bc50f28fc4ec6a563ab927dfdf2b31fbf261149327c	39b100fcf313484b5e501fe1c2e852a5279dded6c9333fccdea24f97ddb00ff3
794	6	8570525348e0aeaa7d361bc50f28fc4ec6a563ab927dfdf2b31fbf261149327c	ce4f259141e6555031149a83880712f8aeac850758eb44ac33533599e1f8636e
794	8	8570525348e0aeaa7d361bc50f28fc4ec6a563ab927dfdf2b31fbf261149327c	51bbe2d5a4e15ebdb4d8f9af2b40b5310a132adb13fa4ea5ce3053e68b07d99c
795	4	1551fb58a60a3149def7d39037870896617bb1def37e82c34b78da0ff6b9907c	937eea04a913ad5949d1cddb6fe629400f376be951e122c074961f837f5a6833
795	6	1551fb58a60a3149def7d39037870896617bb1def37e82c34b78da0ff6b9907c	2ba8dbb109d3c0428fbc5d2bf9f8aac5b5f61a4167f650eb6918cd7615026218
795	8	1551fb58a60a3149def7d39037870896617bb1def37e82c34b78da0ff6b9907c	d30928c58455e92816fc696741aa5e6e12efed2b6bcb60246150776ac2b8cff5
796	4	a29376c07660bcf457d5721bfe1518f998b897834c19fba430b5028ab13b28a6	db3f8b364026d9112a62c97725dc26013eec34f8eabc555a6d128cbbc61d5fc0
796	6	a29376c07660bcf457d5721bfe1518f998b897834c19fba430b5028ab13b28a6	7c3dcc494577c2b9e595f56eded6e35e00bc68c3b43806e97746e80d03ace77e
796	8	a29376c07660bcf457d5721bfe1518f998b897834c19fba430b5028ab13b28a6	9413a4fd6b9180cb49cedb85367b01bf1d3e5eab80874a9ce26c4079c0b3de12
797	4	fdd608c3ecc5a8c14b076fe72832fe381de618a95fd018c6705336dbd6f1ff9e	ba3353ad5ce57a27d02584f1f6c2635f0d691d8eb33b545132788bc75815e727
797	6	fdd608c3ecc5a8c14b076fe72832fe381de618a95fd018c6705336dbd6f1ff9e	686ad95795c334b9e2f7e6a69f1a085f4b4bfcad100d5fdb9abb1a5608b31b12
