source_column	ensembl_id	gene_symbol	unique_symbol
25730	ENSG00000260448	LCMT1-AS1	True
25731	ENSG00000205629	LCMT1	True
25732	ENSG00000260034	LCMT1-AS2	True
25733	ENSG00000103375	AQP8	True
25734	ENSG00000155592	ZKSCAN2	True
25735	ENSG00000259955	CTD-2547G23.2	True
25736	ENSG00000274925	CTD-2547G23.4	True
25737	ENSG00000261636	CTA-249B10.1	True
25738	ENSG00000182601	HS3ST4	True
25739	ENSG00000231876	AC009158.1	True
25740	ENSG00000236481	AC002331.1	True
25741	ENSG00000260580	RP11-142A12.1	True
25742	ENSG00000234186	C16orf82	True
25743	ENSG00000261482	RP11-673P17.2	True
25744	ENSG00000261045	RP11-673P17.4	True
25745	ENSG00000155666	KDM8	True
25746	ENSG00000259940	CTD-3203P2.1	True
25747	ENSG00000169189	NSMCE1	True
25748	ENSG00000245888	FLJ21408	True
25749	ENSG00000274092	CTD-3203P2.3	True
25750	ENSG00000077238	IL4R	True
25751	ENSG00000103522	IL21R	True
25752	ENSG00000259954	IL21R-AS1	True
25753	ENSG00000077235	GTF3C1	True
25754	ENSG00000047578	KIAA0556	True
25755	ENSG00000261329	CTD-2049O4.1	True
25756	ENSG00000169181	GSG1L	True
25757	ENSG00000169180	XPO6	True
25758	ENSG00000246465	RP11-57A19.2	True
25759	ENSG00000188322	SBK1	True
25760	ENSG00000198156	NPIPB6	True
25761	ENSG00000205609	EIF3CL	True
25762	ENSG00000270118	RP11-57A19.5	True
25763	ENSG00000233232	NPIPB7	True
25764	ENSG00000261832	RP11-435I10.4	True
25765	ENSG00000188603	CLN3	True
25766	ENSG00000184730	APOBR	True
25767	ENSG00000197272	IL27	True
25768	ENSG00000176046	NUPR1	True
25769	ENSG00000275441	RP11-666O2.2	True
25770	ENSG00000176476	SGF29	True
25771	ENSG00000197165	SULT1A2	True
25772	ENSG00000196502	SULT1A1	True
25773	ENSG00000255524	NPIPB8	True
25774	ENSG00000184110	EIF3C	True
25775	ENSG00000196993	NPIPB9	True
25776	ENSG00000251417	RP11-1348G14.4	True
25777	ENSG00000260796	RP11-1348G14.5	True
25778	ENSG00000275807	RP11-1348G14.8	True
25779	ENSG00000168488	ATXN2L	True
25780	ENSG00000260570	RP11-24N18.1	True
25781	ENSG00000178952	TUFM	True
25782	ENSG00000178188	SH2B1	True
25783	ENSG00000261766	RP11-22P6.2	True
25784	ENSG00000196296	ATP2A1	True
25785	ENSG00000260442	ATP2A1-AS1	True
25786	ENSG00000177548	RABEP2	True
25787	ENSG00000177455	CD19	True
25788	ENSG00000176953	NFATC2IP	True
25789	ENSG00000260853	RP11-264B17.2	True
25790	ENSG00000260367	RP11-264B17.4	True
25791	ENSG00000169682	SPNS1	True
25792	ENSG00000213658	LAT	True
25793	ENSG00000261552	RP11-264B17.5	True
25794	ENSG00000260517	RP11-426C22.5	True
25795	ENSG00000259807	RP11-426C22.4	True
25796	ENSG00000273582	RP11-426C22.7	True
25797	ENSG00000260953	RP11-426C22.6	True
25798	ENSG00000277999	RP11-426C22.8	True
25799	ENSG00000198106	RP11-231C14.7	True
25800	ENSG00000254206	NPIPB11	True
25801	ENSG00000183336	BOLA2	True
25802	ENSG00000261740	RP11-345J4.5	True
25803	ENSG00000181625	SLX1B	True
25804	ENSG00000213648	SULT1A4	True
25805	ENSG00000258150	RP11-345J4.3	True
25806	ENSG00000169203	RP11-231C14.4	True
25807	ENSG00000197471	SPN	True
25808	ENSG00000277669	AC009133.22	True
25809	ENSG00000103485	QPRT	True
25810	ENSG00000185905	C16orf54	True
25811	ENSG00000260719	AC009133.17	True
25812	ENSG00000174992	ZG16	True
25813	ENSG00000079616	KIF22	True
25814	ENSG00000275857	AC009133.21	True
25815	ENSG00000103495	MAZ	True
25816	ENSG00000259952	AC009133.15	True
25817	ENSG00000238045	AC009133.12	True
25818	ENSG00000167371	PRRT2	True
25819	ENSG00000280893	AC009133.23	True
25820	ENSG00000280789	PAGR1	True
25821	ENSG00000281348	CTD-2574D22.6	True
25822	ENSG00000013364	MVP	True
25823	ENSG00000103502	CDIPT	True
25824	ENSG00000278713	CTD-2574D22.7	True
25825	ENSG00000214725	CDIPT-AS1	True
25826	ENSG00000174938	SEZ6L2	True
25827	ENSG00000174939	ASPHD1	True
25828	ENSG00000174943	KCTD13	True
25829	ENSG00000247735	CTD-2574D22.2	True
25830	ENSG00000149932	TMEM219	True
25831	ENSG00000149930	TAOK2	True
25832	ENSG00000149929	HIRIP3	True
25833	ENSG00000169592	INO80E	True
25834	ENSG00000149927	DOC2A	True
25835	ENSG00000167194	C16orf92	True
25836	ENSG00000149926	FAM57B	True
25837	ENSG00000149925	ALDOA	True
25838	ENSG00000274904	CTD-2515O10.5	True
25839	ENSG00000149923	PPP4C	True
25840	ENSG00000149922	TBX6	True
25841	ENSG00000090238	YPEL3	True
25842	ENSG00000250616	RP11-455F5.3	True
25843	ENSG00000102886	GDPD3	True
25844	ENSG00000261367	RP11-455F5.4	True
25845	ENSG00000275371	RP11-455F5.6	True
25846	ENSG00000102882	MAPK3	True
25847	ENSG00000102879	CORO1A	True
25848	ENSG00000261416	RP11-455F5.5	True
25849	ENSG00000169627	BOLA2B	True
25850	ENSG00000132207	SLX1A	True
25851	ENSG00000261052	SULT1A3	True
25852	ENSG00000258130	RP11-347C12.3	True
25853	ENSG00000198064	RP11-347C12.1	True
25854	ENSG00000169217	CD2BP2	True
25855	ENSG00000260219	RP11-347C12.10	True
25856	ENSG00000169221	TBC1D10B	True
25857	ENSG00000274653	RP11-347C12.11	True
25858	ENSG00000180209	MYLPF	True
25859	ENSG00000180035	ZNF48	True
25860	ENSG00000180096	SEPT1	True
25861	ENSG00000179965	ZNF771	True
25862	ENSG00000179958	DCTPP1	True
25863	ENSG00000179918	SEPHS2	True
25864	ENSG00000005844	ITGAL	True
25865	ENSG00000261346	RP11-297C4.2	True
25866	ENSG00000260487	RP11-297C4.3	True
25867	ENSG00000261332	RP11-297C4.1	True
25868	ENSG00000169957	ZNF768	True
25869	ENSG00000261459	AC002310.11	True
25870	ENSG00000169955	ZNF747	True
25871	ENSG00000260869	AC002310.13	True
25872	ENSG00000235560	AC002310.12	True
25873	ENSG00000169951	ZNF764	True
25874	ENSG00000229809	ZNF688	True
25875	ENSG00000239791	AC002310.7	True
25876	ENSG00000197162	ZNF785	True
25877	ENSG00000260167	RP11-146F11.5	True
25878	ENSG00000156853	ZNF689	True
25879	ENSG00000156858	PRR14	True
25880	ENSG00000156860	FBRS	True
25881	ENSG00000261840	RP11-146F11.1	True
25882	ENSG00000080603	SRCAP	True
25883	ENSG00000282034	RP11-2C24.9	True
25884	ENSG00000281991	TMEM265	True
25885	ENSG00000156873	PHKG2	True
25886	ENSG00000196118	CCDC189	True
25887	ENSG00000103549	RNF40	True
25888	ENSG00000102870	ZNF629	True
25889	ENSG00000274678	RP11-2C24.7	True
25890	ENSG00000099385	BCL7C	True
25891	ENSG00000260083	MIR762HG	True
25892	ENSG00000150281	CTF1	True
25893	ENSG00000260852	FBXL19-AS1	True
25894	ENSG00000099364	FBXL19	True
25895	ENSG00000175938	ORAI3	True
25896	ENSG00000275263	RP11-1072A3.4	True
25897	ENSG00000099381	SETD1A	True
25898	ENSG00000099377	HSD3B7	True
25899	ENSG00000099365	STX1B	True
25900	ENSG00000103496	STX4	True
25901	ENSG00000260911	RP11-196G11.2	True
25902	ENSG00000232748	RP11-196G11.6	True
25903	ENSG00000167394	ZNF668	True
25904	ENSG00000261124	AC135050.5	True
25905	ENSG00000167395	ZNF646	True
25906	ENSG00000151006	PRSS53	True
25907	ENSG00000255439	RP11-196G11.1	True
25908	ENSG00000167397	VKORC1	True
25909	ENSG00000103507	BCKDK	True
25910	ENSG00000103510	KAT8	True
25911	ENSG00000261385	RP11-388M20.2	True
25912	ENSG00000052344	PRSS8	True
25913	ENSG00000178226	PRSS36	True
25914	ENSG00000089280	FUS	True
25915	ENSG00000260304	RP11-388M20.6	True
25916	ENSG00000260060	RP11-388M20.1	True
25917	ENSG00000103490	PYCARD	True
25918	ENSG00000261359	PYCARD-AS1	True
25919	ENSG00000177238	TRIM72	True
25920	ENSG00000169900	PYDC1	True
25921	ENSG00000169896	ITGAM	True
25922	ENSG00000140678	ITGAX	True
25923	ENSG00000156886	ITGAD	True
25924	ENSG00000156885	COX6A2	True
25925	ENSG00000277543	RP11-452L6.8	True
25926	ENSG00000176723	ZNF843	True
25927	ENSG00000261474	RP11-452L6.1	True
25928	ENSG00000260267	RP11-452L6.5	True
25929	ENSG00000140691	ARMC5	True
25930	ENSG00000140682	TGFB1I1	True
25931	ENSG00000140675	SLC5A2	True
25932	ENSG00000260740	AC026471.6	True
25933	ENSG00000140688	C16orf58	True
25934	ENSG00000260625	RP11-452L6.7	True
25935	ENSG00000169877	AHSP	True
25936	ENSG00000261648	CTD-2014E2.2	True
25937	ENSG00000261475	CTD-2014E2.6	True
25938	ENSG00000260568	CTD-2358C21.3	True
25939	ENSG00000276867	CTD-2358C21.5	True
25940	ENSG00000261731	CTD-2358C21.4	True
25941	ENSG00000197302	ZNF720	True
25942	ENSG00000185947	ZNF267	True
25943	ENSG00000261704	IGHV1OR16-1	True
25944	ENSG00000260048	IGHV1OR16-3	True
25945	ENSG00000270472	IGHV3OR16-9	True
25946	ENSG00000260847	RP11-17M15.1	True
25947	ENSG00000260575	RP11-56L13.7	True
25948	ENSG00000205456	TP53TG3D	True
25949	ENSG00000260402	RP11-56L13.1	True
25950	ENSG00000261541	RP11-626K17.3	True
25951	ENSG00000261569	RP11-586K12.11	True
25952	ENSG00000260311	RP11-586K12.10	True
25953	ENSG00000183632	TP53TG3	True
25954	ENSG00000260974	RP11-586K12.8	True
25955	ENSG00000260845	RP11-586K12.4	True
25956	ENSG00000260158	RP11-67H24.2	True
25957	ENSG00000259303	IGHV2OR16-5	True
25958	ENSG00000214614	RP11-989E6.3	True
25959	ENSG00000261834	IGHV3OR16-15	True
25960	ENSG00000270864	IGHV3OR16-6	True
25961	ENSG00000259852	IGHV1OR16-2	True
25962	ENSG00000233732	IGHV3OR16-10	True
25963	ENSG00000260921	RP11-989E6.8	True
25964	ENSG00000259997	IGHV1OR16-4	True
25965	ENSG00000271130	IGHV3OR16-8	True
25966	ENSG00000260141	RP11-19N8.4	True
25967	ENSG00000261682	RP11-19N8.7	True
25968	ENSG00000260419	RP11-1437A8.3	True
25969	ENSG00000205457	TP53TG3C	True
25970	ENSG00000260827	RP11-1437A8.4	True
25971	ENSG00000261507	RP11-1437A8.6	True
25972	ENSG00000275034	TP53TG3E	True
25973	ENSG00000261509	TP53TG3B	True
25974	ENSG00000261009	RP11-1437A8.5	True
25975	ENSG00000278848	TP53TG3F	True
25976	ENSG00000260626	RP11-23E10.3	True
25977	ENSG00000261200	RP11-989E6.10	True
25978	ENSG00000261466	RP11-23E10.2	True
25979	ENSG00000270467	IGHV3OR16-12	True
25980	ENSG00000271178	IGHV3OR16-13	True
25981	ENSG00000259680	RP11-812E19.9	True
25982	ENSG00000260312	RP11-812E19.7	True
25983	ENSG00000270318	IGHV3OR16-11	True
25984	ENSG00000271620	IGHV3OR16-7	True
25985	ENSG00000205452	RP11-812E19.3	True
25986	ENSG00000256642	LINC00273	True
25987	ENSG00000260854	CTD-2144E22.8	True
25988	ENSG00000179755	CTD-2144E22.5	True
25989	ENSG00000261566	CTD-2144E22.6	True
25990	ENSG00000261800	RP11-244B22.11	True
25991	ENSG00000260073	RP11-488I20.9	True
25992	ENSG00000261398	RP11-244B22.6	True
25993	ENSG00000260958	RP11-488I20.8	True
25994	ENSG00000259841	LINC01566	True
25995	ENSG00000261350	RP11-80F22.14	True
25996	ENSG00000261445	RP11-80F22.4	True
25997	ENSG00000260857	RP11-80F22.15	True
25998	ENSG00000259791	RP11-14K3.7	True
25999	ENSG00000261122	FLJ26245	True
26000	ENSG00000260611	RP11-352B15.2	True
26001	ENSG00000171241	SHCBP1	True
26002	ENSG00000261512	RP11-46D6.1	True
26003	ENSG00000069329	VPS35	True
26004	ENSG00000091651	ORC6	True
26005	ENSG00000140795	MYLK3	True
26006	ENSG00000155330	C16orf87	True
26007	ENSG00000166123	GPT2	True
26008	ENSG00000069345	DNAJA2	True
26009	ENSG00000261173	RP11-169E6.1	True
26010	ENSG00000259821	RP11-169E6.4	True
26011	ENSG00000171208	NETO2	True
26012	ENSG00000260281	ITFG1-AS1	True
26013	ENSG00000129636	ITFG1	True
26014	ENSG00000260744	RP11-329J18.3	True
26015	ENSG00000261369	RP11-474B12.1	True
26016	ENSG00000102893	PHKB	True
26017	ENSG00000261231	RP11-523L20.2	True
26018	ENSG00000261325	AC140542.2	True
26019	ENSG00000260450	RP11-523L20.1	True
26020	ENSG00000140798	ABCC12	True
26021	ENSG00000121270	ABCC11	True
26022	ENSG00000102910	LONP2	True
26023	ENSG00000196470	SIAH1	True
26024	ENSG00000102921	N4BP1	True
26025	ENSG00000261267	RP11-44I10.3	True
26026	ENSG00000259912	CTC-527H23.2	True
26027	ENSG00000260086	RP11-42I10.1	True
26028	ENSG00000260052	CTC-527H23.3	True
26029	ENSG00000272545	CTC-527H23.4	True
26030	ENSG00000261421	RP11-22D3.1	True
26031	ENSG00000261815	RP11-22D3.2	True
26032	ENSG00000102924	CBLN1	True
26033	ENSG00000260614	RP11-491F9.1	True
26034	ENSG00000259957	RP11-491F9.8	True
26035	ENSG00000259839	RP11-491F9.6	True
26036	ENSG00000260769	RP11-491F9.5	True
26037	ENSG00000166152	C16orf78	True
26038	ENSG00000262950	RP11-189E14.5	True
26039	ENSG00000263110	RP11-189E14.3	True
26040	ENSG00000261623	RP11-189E14.4	True
26041	ENSG00000102935	ZNF423	True
26042	ENSG00000261751	RP11-305A4.3	True
26043	ENSG00000205423	CNEP1R1	True
26044	ENSG00000259843	RP11-429P3.3	True
26045	ENSG00000155393	HEATR3	True
26046	ENSG00000260381	RP11-429P3.5	True
26047	ENSG00000121274	PAPD5	True
26048	ENSG00000121281	ADCY7	True
26049	ENSG00000166164	BRD7	True
26050	ENSG00000261393	RP11-21B23.1	True
26051	ENSG00000261092	RP11-21B23.2	True
26052	ENSG00000260573	RP11-21B23.3	True
26053	ENSG00000140807	NKD1	True
26054	ENSG00000260029	RP11-401P9.1	True
26055	ENSG00000205414	RP11-401P9.6	True
26056	ENSG00000261685	RP11-401P9.4	True
26057	ENSG00000260249	RP11-401P9.5	True
26058	ENSG00000167208	SNX20	True
26059	ENSG00000167207	NOD2	True
26060	ENSG00000261644	RP11-327F22.2	True
26061	ENSG00000260929	RP11-327F22.1	True
26062	ENSG00000083799	CYLD	True
26063	ENSG00000260616	RP11-327F22.4	True
26064	ENSG00000261703	RP11-327F22.5	True
26065	ENSG00000260042	CTD-2034I21.1	True
26066	ENSG00000263082	CTD-2034I21.2	True
26067	ENSG00000261241	RP11-883G14.1	True
26068	ENSG00000261637	RP11-883G14.2	True
26069	ENSG00000260605	RP11-883G14.3	True
26070	ENSG00000260620	RP11-883G14.4	True
26071	ENSG00000103449	SALL1	True
26072	ENSG00000261238	AC009166.5	True
26073	ENSG00000260850	RP11-437L7.1	True
26074	ENSG00000260057	LINC01571	True
26075	ENSG00000261470	RP11-152O14.4	True
26076	ENSG00000260268	LINC00919	True
26077	ENSG00000261749	RP11-152O14.1	True
26078	ENSG00000260975	RP11-142G1.3	True
26079	ENSG00000260478	RP11-142G1.1	True
26080	ENSG00000260887	CASC22	True
26081	ENSG00000103460	TOX3	True
26082	ENSG00000249231	CASC16	True
26083	ENSG00000260963	RP11-297L17.2	True
26084	ENSG00000260393	RP11-297L17.3	True
26085	ENSG00000261261	RP11-297L17.4	True
26086	ENSG00000261550	RP11-467J12.4	True
26087	ENSG00000277639	RP11-295M3.4	True
26088	ENSG00000177200	CHD9	True
26089	ENSG00000279018	AC007906.1	True
26090	ENSG00000261804	RP11-44F14.2	True
26091	ENSG00000262714	RP11-44F14.8	True
26092	ENSG00000103479	RBL2	True
26093	ENSG00000166971	AKTIP	True
26094	ENSG00000103494	RPGRIP1L	True
26095	ENSG00000140718	FTO	True
26096	ENSG00000261630	RP11-357N13.3	True
26097	ENSG00000260194	RP11-357N13.2	True
26098	ENSG00000261049	RP11-357N13.1	True
26099	ENSG00000275147	RP11-324D17.3	True
26100	ENSG00000259759	RP11-324D17.2	True
26101	ENSG00000259517	RP11-324D17.1	True
26102	ENSG00000177508	IRX3	True
26103	ENSG00000277559	RP11-434E6.4	True
26104	ENSG00000261803	RP11-434E6.2	True
26105	ENSG00000261171	RP11-1136G4.1	True
26106	ENSG00000273615	RP11-1136G4.2	True
26107	ENSG00000245694	CRNDE	True
26108	ENSG00000176842	IRX5	True
26109	ENSG00000259711	CTD-3032H12.2	True
26110	ENSG00000259725	CTD-3032H12.1	True
26111	ENSG00000259283	RP11-26L20.3	True
26112	ENSG00000159387	IRX6	True
26113	ENSG00000263207	RP11-26L20.4	True
26114	ENSG00000087245	MMP2	True
26115	ENSG00000274508	RP11-212I21.5	True
26116	ENSG00000260135	RP11-212I21.2	True
26117	ENSG00000087253	LPCAT2	True
26118	ENSG00000261997	RP11-212I21.4	True
26119	ENSG00000256812	CAPNS2	True
26120	ENSG00000103546	SLC6A2	True
26121	ENSG00000198848	CES1	True
26122	ENSG00000159398	CES5A	True
26123	ENSG00000246379	RP11-461O7.1	True
26124	ENSG00000260041	RP11-355E10.1	True
26125	ENSG00000261013	CTD-2050B12.1	True
26126	ENSG00000087258	GNAO1	True
26127	ENSG00000261439	DKFZP434H168	True
26128	ENSG00000272372	RP11-441F2.5	True
26129	ENSG00000159461	AMFR	True
26130	ENSG00000260621	RP11-413H22.2	True
26131	ENSG00000167005	NUDT21	True
26132	ENSG00000087263	OGFOD1	True
26133	ENSG00000274031	RP11-413H22.3	True
26134	ENSG00000125124	BBS2	True
26135	ENSG00000102891	MT4	True
26136	ENSG00000087250	MT3	True
26137	ENSG00000125148	MT2A	True
26138	ENSG00000260823	RP11-249C24.10	True
26139	ENSG00000169715	MT1E	True
26140	ENSG00000205364	MT1M	True
26141	ENSG00000205362	MT1A	True
26142	ENSG00000169688	MT1B	True
26143	ENSG00000198417	MT1F	True
26144	ENSG00000125144	MT1G	True
26145	ENSG00000205358	MT1H	True
26146	ENSG00000275691	RP11-249C24.12	True
26147	ENSG00000187193	MT1X	True
26148	ENSG00000261302	RP11-343H19.1	True
26149	ENSG00000102900	NUP93	True
26150	ENSG00000070915	SLC12A3	True
26151	ENSG00000051108	HERPUD1	True
26152	ENSG00000087237	CETP	True
26153	ENSG00000140853	NLRC5	True
26154	ENSG00000260145	RP11-322D14.2	True
26155	ENSG00000260148	RP11-407G23.1	True
26156	ENSG00000140848	CPNE2	True
26157	ENSG00000172775	FAM192A	True
26158	ENSG00000159579	RSPRY1	True
26159	ENSG00000102931	ARL2BP	True
26160	ENSG00000276663	RP11-407G23.7	True
26161	ENSG00000102934	PLLP	True
26162	ENSG00000102962	CCL22	True
26163	ENSG00000006210	CX3CL1	True
26164	ENSG00000102970	CCL17	True
26165	ENSG00000005194	CIAPIN1	True
26166	ENSG00000088682	COQ9	True
26167	ENSG00000102978	POLR2C	True
26168	ENSG00000125170	DOK4	True
26169	ENSG00000135736	CCDC102A	True
26170	ENSG00000159618	ADGRG5	True
26171	ENSG00000205336	ADGRG1	True
26172	ENSG00000261633	RP11-405F3.5	True
26173	ENSG00000182885	ADGRG3	True
26174	ENSG00000260467	RP11-405F3.4	True
26175	ENSG00000159625	DRC7	True
26176	ENSG00000140854	KATNB1	True
26177	ENSG00000140859	KIFC3	True
26178	ENSG00000276166	CTD-2600O9.2	True
26179	ENSG00000187185	CTD-2600O9.1	True
26180	ENSG00000070729	CNGB1	True
26181	ENSG00000159648	TEPP	True
26182	ENSG00000166188	ZNF319	True
26183	ENSG00000103005	USB1	True
26184	ENSG00000102996	MMP15	True
26185	ENSG00000070761	CFAP20	True
26186	ENSG00000260545	CTB-134F13.1	True
26187	ENSG00000260927	RP11-459F6.3	True
26188	ENSG00000070770	CSNK2A2	True
26189	ENSG00000260867	RP11-459F6.1	True
26190	ENSG00000103021	CCDC113	True
26191	ENSG00000103023	PRSS54	True
26192	ENSG00000181938	GINS3	True
26193	ENSG00000261078	RP11-481J2.1	True
26194	ENSG00000276131	RP11-481J2.3	True
26195	ENSG00000260186	RP11-481J2.2	True
26196	ENSG00000103034	NDRG4	True
26197	ENSG00000103037	SETD6	True
26198	ENSG00000125107	CNOT1	True
26199	ENSG00000276259	RP11-481J2.4	True
26200	ENSG00000279816	AC010287.1	True
26201	ENSG00000103042	SLC38A7	True
26202	ENSG00000125166	GOT2	True
26203	ENSG00000245768	RP11-410D17.2	True
26204	ENSG00000261638	RP11-700H13.1	True
26205	ENSG00000261807	RP11-430C1.1	True
26206	ENSG00000278499	RP11-457D20.2	True
26207	ENSG00000261436	RP11-354I13.2	True
26208	ENSG00000261310	RP11-354I13.1	True
26209	ENSG00000150394	CDH8	True
26210	ENSG00000260115	CTC-420A11.2	True
26211	ENSG00000231589	AC009110.1	True
26212	ENSG00000260658	RP11-368L12.1	True
26213	ENSG00000261743	RP11-2K6.2	True
26214	ENSG00000261014	RP11-370P15.2	True
26215	ENSG00000261653	RP11-21L1.1	True
26216	ENSG00000260715	RP11-744D14.2	True
26217	ENSG00000261028	AC012322.1	True
26218	ENSG00000259846	RP11-467L24.1	True
26219	ENSG00000259859	RP11-439I14.2	True
26220	ENSG00000140937	CDH11	True
26221	ENSG00000259847	RP11-95H3.1	True
26222	ENSG00000260834	RP11-256I9.2	True
26223	ENSG00000260364	RP11-256I9.3	True
26224	ENSG00000261742	LINC00922	True
26225	ENSG00000261818	RP11-351A20.1	True
26226	ENSG00000260004	RP11-351A20.2	True
26227	ENSG00000260695	RP11-513N24.1	True
26228	ENSG00000179776	CDH5	True
26229	ENSG00000246898	LINC00920	True
26230	ENSG00000166546	BEAN1	True
26231	ENSG00000261656	BEAN1-AS1	True
26232	ENSG00000260851	RP11-403P17.5	True
26233	ENSG00000166548	TK2	True
26234	ENSG00000260755	RP11-403P17.3	True
26235	ENSG00000261519	RP11-403P17.4	True
26236	ENSG00000217555	CKLF	True
26237	ENSG00000254788	CKLF-CMTM1	True
26238	ENSG00000277978	RP11-403P17.6	True
26239	ENSG00000089505	CMTM1	True
26240	ENSG00000140932	CMTM2	True
26241	ENSG00000260650	RP11-403P17.2	True
26242	ENSG00000140931	CMTM3	True
26243	ENSG00000183723	CMTM4	True
26244	ENSG00000135720	DYNC1LI2	True
26245	ENSG00000260465	RP11-63M22.2	True
26246	ENSG00000260558	RP11-63M22.1	True
26247	ENSG00000246777	RP11-61A14.4	True
26248	ENSG00000249961	CCDC79	True
26249	ENSG00000159593	NAE1	True
26250	ENSG00000258122	RP11-61A14.1	True
26251	ENSG00000168748	CA7	True
26252	ENSG00000172840	PDP2	True
26253	ENSG00000166589	CDH16	True
26254	ENSG00000166592	RRAD	True
26255	ENSG00000166595	FAM96B	True
26256	ENSG00000172831	CES2	True
26257	ENSG00000172828	CES3	True
26258	ENSG00000172824	CES4A	True
26259	ENSG00000067955	CBFB	True
26260	ENSG00000125149	C16orf70	True
26261	ENSG00000237172	B3GNT9	True
26262	ENSG00000102871	TRADD	True
26263	ENSG00000135722	FBXL8	True
26264	ENSG00000265690	RP11-5A19.5	True
26265	ENSG00000102878	HSF4	True
26266	ENSG00000140939	NOL3	True
26267	ENSG00000196123	KIAA0895L	True
26268	ENSG00000179044	EXOC3L1	True
26269	ENSG00000205250	E2F4	True
26270	ENSG00000102890	ELMO3	True
26271	ENSG00000125122	LRRC29	True
26272	ENSG00000168701	TMEM208	True
26273	ENSG00000135723	FHOD1	True
26274	ENSG00000135740	SLC9A5	True
26275	ENSG00000196155	PLEKHG4	True
26276	ENSG00000168676	KCTD19	True
26277	ENSG00000159708	LRRC36	True
26278	ENSG00000159713	TPPP3	True
26279	ENSG00000159714	ZDHHC1	True
26280	ENSG00000176387	HSD11B2	True
26281	ENSG00000261320	RP11-297D21.2	True
26282	ENSG00000159720	ATP6V0D1	True
26283	ENSG00000270049	RP11-297D21.4	True
26284	ENSG00000159723	AGRP	True
26285	ENSG00000276075	CTD-2012K14.8	True
26286	ENSG00000039523	FAM65A	True
26287	ENSG00000261396	CTD-2012K14.2	True
26288	ENSG00000259945	CTD-2012K14.3	True
26289	ENSG00000260894	CTD-2012K14.4	True
26290	ENSG00000261386	CTD-2012K14.6	True
26291	ENSG00000259804	CTD-2012K14.7	True
26292	ENSG00000102974	CTCF	True
26293	ENSG00000237718	AC009095.4	True
26294	ENSG00000159753	RLTPR	True
26295	ENSG00000102977	ACD	True
26296	ENSG00000102981	PARD6A	True
26297	ENSG00000124074	ENKD1	True
26298	ENSG00000159761	C16orf86	True
26299	ENSG00000141098	GFOD2	True
26300	ENSG00000141084	RANBP10	True
26301	ENSG00000102904	TSNAXIP1	True
26302	ENSG00000102901	CENPT	True
26303	ENSG00000168286	THAP11	True
26304	ENSG00000102898	NUTF2	True
26305	ENSG00000038358	EDC4	True
26306	ENSG00000263126	CTC-479C5.10	True
26307	ENSG00000188038	NRN1L	True
26308	ENSG00000159792	PSKH1	True
26309	ENSG00000141086	CTRL	True
26310	ENSG00000261884	CTC-479C5.12	True
26311	ENSG00000205220	PSMB10	True
26312	ENSG00000213398	LCAT	True
26313	ENSG00000124067	SLC12A4	True
26314	ENSG00000141096	DPEP3	True
26315	ENSG00000167261	DPEP2	True
26316	ENSG00000167264	DUS2	True
26317	ENSG00000263201	CTC-479C5.6	True
26318	ENSG00000182810	DDX28	True
26319	ENSG00000072736	NFATC3	True
26320	ENSG00000260891	RP11-96D1.5	True
26321	ENSG00000262160	RP11-96D1.11	True
26322	ENSG00000103067	ESRP2	True
26323	ENSG00000103066	PLA2G15	True
26324	ENSG00000260441	RP11-96D1.7	True
26325	ENSG00000103064	SLC7A6	True
26326	ENSG00000103061	SLC7A6OS	True
26327	ENSG00000132600	PRMT7	True
26328	ENSG00000103056	SMPD3	True
26329	ENSG00000274698	RP11-71L14.4	True
26330	ENSG00000184939	ZFP90	True
26331	ENSG00000260084	RP11-615I2.1	True
26332	ENSG00000275383	RP11-615I2.6	True
26333	ENSG00000062038	CDH3	True
26334	ENSG00000260577	RP11-615I2.2	True
26335	ENSG00000039068	CDH1	True
26336	ENSG00000260798	RP11-354M1.2	True
26337	ENSG00000103047	TANGO6	True
26338	ENSG00000260999	RP11-521L9.1	True
26339	ENSG00000103044	HAS3	True
26340	ENSG00000168802	CHTF8	True
26341	ENSG00000141076	UTP4	True
26342	ENSG00000168807	SNTB2	True
26343	ENSG00000260914	RP11-343C2.11	True
26344	ENSG00000132612	VPS4A	True
26345	ENSG00000213380	COG8	True
26346	ENSG00000258429	PDF	True
26347	ENSG00000272617	RP11-343C2.12	True
26348	ENSG00000260371	RP11-343C2.9	True
26349	ENSG00000259900	RP11-343C2.7	True
26350	ENSG00000132603	NIP7	True
26351	ENSG00000157315	TMED6	True
26352	ENSG00000132604	TERF2	True
26353	ENSG00000103018	CYB5B	True
26354	ENSG00000102908	NFAT5	True
26355	ENSG00000181019	NQO1	True
26356	ENSG00000261602	CTD-2033A16.1	True
26357	ENSG00000262136	CTD-2033A16.3	True
26358	ENSG00000141101	NOB1	True
26359	ENSG00000198373	WWP2	True
26360	ENSG00000157322	CLEC18A	True
26361	ENSG00000279533	AC009022.1	True
26362	ENSG00000090857	PDPR	True
26363	ENSG00000247228	RP11-296I10.3	True
26364	ENSG00000157335	CLEC18C	True
26365	ENSG00000280006	AC009060.2	True
26366	ENSG00000280252	AC009060.3	True
26367	ENSG00000223496	EXOSC6	True
26368	ENSG00000090861	AARS	True
26369	ENSG00000157349	DDX19B	True
26370	ENSG00000260537	RP11-529K1.3	True
